question,actual_response,predicted_response,actual_answer,predicted_answer,is_correct
"Mia is reading a 240-page book. Yesterday, she was able to read 24 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Mia read 24 x 2 = <<24*2=48>>48 pages today. So she was able to read a total of 24 + 48 = <<24+48=72>>72 pages since yesterday. There are 240 - 72 = <<240-72=168>>168 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 168/2 = <<168/2=84.0>>84.0 pages. #### 84.0","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Mia read twice the number of pages she read yesterday, so she read 24 * 2 = 48 pages today.

**2. Calculate the total pages read:**

* Total pages read so far: 24 + 48 = 72 pages

**3. Calculate the remaining pages:**

* Pages left to read: 240 - 72 = 168 pages

**4. Calculate the pages to read tomorrow:**

* Mia wants to read half the remaining pages, so she should read 168 / 2 = 84 pages.


**Answer:** Mia should read 84 pages tomorrow. 
",84.0,84.0,True
"Ava is reading a 800-page book. Yesterday, she was able to read 80 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Ava read 80 x 2 = <<80*2=160>>160 pages today. So she was able to read a total of 80 + 160 = <<80+160=240>>240 pages since yesterday. There are 800 - 240 = <<800-240=560>>560 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 560/2 = <<560/2=280.0>>280.0 pages. #### 280.0","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Ava read twice as many pages today as yesterday, so she read 80 * 2 = 160 pages.

**2. Calculate the total pages read:**

* Total pages read so far: 80 + 160 = 240 pages.

**3. Calculate the remaining pages:**

* Total pages in the book: 800
* Pages read: 240
* Remaining pages: 800 - 240 = 560 pages.

**4. Calculate the pages to read tomorrow:**

* Ava wants to read half the remaining pages, so she should read 560 / 2 = 280 pages.


**Answer:** Ava should read 280 pages tomorrow. 
",280.0,280.0,True
"Charlotte is reading a 830-page book. Yesterday, she was able to read 83 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Charlotte read 83 x 2 = <<83*2=166>>166 pages today. So she was able to read a total of 83 + 166 = <<83+166=249>>249 pages since yesterday. There are 830 - 249 = <<830-249=581>>581 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 581/2 = <<581/2=290.5>>290.5 pages. #### 290.5","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Charlotte read twice as many pages today as yesterday, so she read 83 * 2 = 166 pages.

**2. Calculate the total pages read:**

* Total pages read so far: 83 + 166 = 249 pages.

**3. Calculate the remaining pages:**

* Pages left to read: 830 - 249 = 581 pages.

**4. Calculate the pages to read tomorrow:**

* Charlotte wants to read half the remaining pages, so she should read 581 / 2 = 290.5 pages.

**Answer:** Since Charlotte can't read half a page, she should read **290** pages tomorrow. 
",290.5,290.0,False
"Isabella is reading a 680-page book. Yesterday, she was able to read 68 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Isabella read 68 x 2 = <<68*2=136>>136 pages today. So she was able to read a total of 68 + 136 = <<68+136=204>>204 pages since yesterday. There are 680 - 204 = <<680-204=476>>476 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 476/2 = <<476/2=238.0>>238.0 pages. #### 238.0","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Isabella read twice as many pages today as yesterday, so she read 68 * 2 = 136 pages.

**2. Calculate the total pages read:**

* Total pages read so far: 68 + 136 = 204 pages.

**3. Calculate the remaining pages:**

* Total pages in the book: 680 pages
* Pages read: 204 pages
* Remaining pages: 680 - 204 = 476 pages.

**4. Calculate the pages to read tomorrow:**

* Isabella wants to read half the remaining pages, so she should read 476 / 2 = 238 pages.


**Answer:** Isabella should read 238 pages tomorrow. 
",238.0,238.0,True
"Emma is reading a 140-page book. Yesterday, she was able to read 14 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Emma read 14 x 2 = <<14*2=28>>28 pages today. So she was able to read a total of 14 + 28 = <<14+28=42>>42 pages since yesterday. There are 140 - 42 = <<140-42=98>>98 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 98/2 = <<98/2=49.0>>49.0 pages. #### 49.0","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Emma read twice the number of pages she read yesterday, so she read 14 * 2 = 28 pages today.

**2. Calculate the total pages read:**

* Emma read a total of 14 + 28 = 42 pages.

**3. Calculate the remaining pages:**

* Emma has 140 - 42 = 98 pages left to read.

**4. Calculate the pages to read tomorrow:**

* Emma wants to read half of the remaining pages, so she should read 98 / 2 = 49 pages.


**Answer:** Emma should read 49 pages tomorrow. 
",49.0,49.0,True
"Charlotte is reading a 570-page book. Yesterday, she was able to read 57 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Charlotte read 57 x 2 = <<57*2=114>>114 pages today. So she was able to read a total of 57 + 114 = <<57+114=171>>171 pages since yesterday. There are 570 - 171 = <<570-171=399>>399 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 399/2 = <<399/2=199.5>>199.5 pages. #### 199.5","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Charlotte read twice as many pages today as yesterday, so she read 57 * 2 = 114 pages.

**2. Calculate the total pages read:**

* Total pages read so far: 57 + 114 = 171 pages.

**3. Calculate the remaining pages:**

* Pages left to read: 570 - 171 = 409 pages.

**4. Calculate the pages to read tomorrow:**

* Charlotte wants to read half the remaining pages, so she should read 409 / 2 = 204.5 pages.

**Answer:** Since Charlotte can't read half a page, she should read **204** pages tomorrow. 
",199.5,204.0,False
"Isabella is reading a 230-page book. Yesterday, she was able to read 23 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Isabella read 23 x 2 = <<23*2=46>>46 pages today. So she was able to read a total of 23 + 46 = <<23+46=69>>69 pages since yesterday. There are 230 - 69 = <<230-69=161>>161 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 161/2 = <<161/2=80.5>>80.5 pages. #### 80.5","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Isabella read twice the number of pages she read yesterday, so she read 23 * 2 = 46 pages today.

**2. Calculate the total pages read:**

* Total pages read so far: 23 + 46 = 69 pages

**3. Calculate the remaining pages:**

* Total pages in the book: 230
* Pages read: 69
* Remaining pages: 230 - 69 = 161 pages

**4. Calculate the pages to read tomorrow:**

* Isabella wants to read half the remaining pages, so she should read 161 / 2 = 80.5 pages.

**Answer:** Since Isabella can't read half a page, she should read **80** pages tomorrow. 
",80.5,80.0,False
"Olivia is reading a 680-page book. Yesterday, she was able to read 68 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Olivia read 68 x 2 = <<68*2=136>>136 pages today. So she was able to read a total of 68 + 136 = <<68+136=204>>204 pages since yesterday. There are 680 - 204 = <<680-204=476>>476 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 476/2 = <<476/2=238.0>>238.0 pages. #### 238.0","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Olivia read twice as many pages today as yesterday, so she read 68 * 2 = 136 pages.

**2. Calculate the total pages read:**

* Total pages read so far: 68 + 136 = 204 pages.

**3. Calculate the remaining pages:**

* Pages left to read: 680 - 204 = 476 pages.

**4. Calculate the pages to read tomorrow:**

* Olivia wants to read half the remaining pages, so she should read 476 / 2 = 238 pages.


**Answer:** Olivia should read 238 pages tomorrow. 
",238.0,238.0,True
"Ava is reading a 730-page book. Yesterday, she was able to read 73 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Ava read 73 x 2 = <<73*2=146>>146 pages today. So she was able to read a total of 73 + 146 = <<73+146=219>>219 pages since yesterday. There are 730 - 219 = <<730-219=511>>511 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 511/2 = <<511/2=255.5>>255.5 pages. #### 255.5","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Ava read twice as many pages today as yesterday, so she read 73 * 2 = 146 pages.

**2. Calculate the total pages read:**

* Ava read a total of 73 + 146 = 219 pages.

**3. Calculate the remaining pages:**

* Ava has 730 - 219 = 511 pages left to read.

**4. Calculate the pages to read tomorrow:**

* Ava wants to read half of the remaining pages, so she should read 511 / 2 = 255.5 pages.

**Answer:** Since you can't read half a page, Ava should read **255** pages tomorrow. 
",255.5,255.0,False
"Emma is reading a 370-page book. Yesterday, she was able to read 37 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?","Emma read 37 x 2 = <<37*2=74>>74 pages today. So she was able to read a total of 37 + 74 = <<37+74=111>>111 pages since yesterday. There are 370 - 111 = <<370-111=259>>259 pages left to be read. Since she wants to read half of the remaining pages tomorrow, then she should read 259/2 = <<259/2=129.5>>129.5 pages. #### 129.5","Here's how to solve the problem step-by-step:

**1. Calculate today's reading:**

* Emma read twice as many pages today as yesterday, so she read 37 * 2 = 74 pages.

**2. Calculate the total pages read:**

* Emma read 37 + 74 = 111 pages in total.

**3. Calculate the remaining pages:**

* Emma has 370 - 111 = 259 pages left to read.

**4. Calculate the pages to read tomorrow:**

* Emma wants to read half of the remaining pages, so she should read 259 / 2 = 129.5 pages.

**Answer:** Since Emma can't read half a page, she should read **129** pages tomorrow. 
",129.5,129.0,False
Mateo writes a 49-page letter to 34 different friends twice a week. How many pages does he write a year?,He writes each friend 49*2=<<49*2=98>>98 pages a week. So he writes 98*34=<<98*34=3332>>3332 pages every week. That means he writes 3332*52=<<3332*52=173264>>173264 pages a year #### 173264,"Here's how to solve this:

* **Pages per week:** Mateo writes 49 pages/letter * 2 letters/week = 98 pages/week
* **Pages per year:** He writes 98 pages/week * 52 weeks/year = 5096 pages/year

**Answer:** Mateo writes 5096 pages a year. 
",173264.0,5096.0,False
Oliver writes a 37-page letter to 15 different friends twice a week. How many pages does he write a year?,He writes each friend 37*2=<<37*2=74>>74 pages a week. So he writes 74*15=<<74*15=1110>>1110 pages every week. That means he writes 1110*52=<<1110*52=57720>>57720 pages a year #### 57720,"Here's how to solve this:

* **Pages per week:** 37 pages/letter * 2 letters/week = 74 pages/week
* **Pages per year:** 74 pages/week * 52 weeks/year = 3928 pages/year

Oliver writes **3928** pages a year. 
",57720.0,3928.0,False
